event_id,timestamp_utc,host,user,process_name,event_type,ioc_type,ioc_value,source_ip
evt-mutexes-000133,2026-06-05T19:35:37+00:00,ENG-LAB-020,user019,teams.exe,mutex_created,Mutex,Local\OneDriveSync_{1445f9bc-77f3-45e9-975d-b8a1ce86e346},10.0.120.104
evt-mutexes-000134,2026-06-05T20:34:20+00:00,ENG-LAB-037,user005,teams.exe,mutex_created,Mutex,Session\OfficeCache_{7b9423b0-afe7-496f-ad46-ac6e44e84214},10.0.95.18
evt-mutexes-000135,2026-06-05T22:45:59+00:00,ENG-LAB-020,user083,python.exe,mutex_created,Mutex,Global\UpdaterLock_{b3639442-bf56-4760-b8f2-c9db1b0943a7},10.3.86.169
evt-mutexes-000136,2026-06-05T23:22:19+00:00,ENG-LAB-028,user049,teams.exe,mutex_created,Mutex,Global\BrowserSingleton_{bc5a3c0b-6f25-4b8a-833b-9fe652cc7881},10.0.41.108
evt-mutexes-000137,2026-06-06T00:43:04+00:00,ENG-LAB-040,user037,teams.exe,mutex_created,Mutex,Global\BrowserSingleton_{15949fc7-c1f7-4d78-8851-e2221435c9e8},10.2.53.241
evt-mutexes-000138,2026-06-06T01:22:26+00:00,ENG-LAB-036,user036,rundll32.exe,mutex_created,Mutex,Session\ConfigGuard_{6ffbcbbd-04ae-490b-beb1-3abcb564aa0f},10.0.142.90
evt-mutexes-000139,2026-06-06T01:29:38+00:00,ENG-LAB-056,user049,python.exe,mutex_created,Mutex,Global\BrowserSingleton_{609cacaa-599b-4aef-a364-e6dd126700d7},10.0.47.163
evt-mutexes-000140,2026-06-06T02:20:03+00:00,ENG-LAB-053,user002,powershell.exe,mutex_created,Mutex,Global\LabAgent_{95416e57-ca6a-4baf-a4f3-6a4de9ad17c0},10.2.126.216
evt-mutexes-000141,2026-06-06T02:20:52+00:00,ENG-LAB-019,user033,reg.exe,mutex_created,Mutex,Global\UpdaterLock_{b40fc461-bf3f-4004-a186-c41d23a2737c},10.3.128.249
evt-mutexes-000142,2026-06-06T03:00:41+00:00,ENG-LAB-023,user056,rundll32.exe,mutex_created,Mutex,Session\UpdaterLock_{f81438b7-cb62-4300-b03e-7d921ed8f048},10.2.224.231
evt-mutexes-000143,2026-06-06T03:21:58+00:00,ENG-LAB-057,user088,reg.exe,mutex_created,Mutex,Local\InstallerMutex_{8d2d0c4a-33ca-42fe-93ee-c3a2ccd6366e},10.2.222.41
evt-mutexes-000144,2026-06-06T03:40:56+00:00,ENG-LAB-040,user090,reg.exe,mutex_created,Mutex,Local\BrowserSingleton_{2f13ffc9-704f-4856-bad5-010db81515cf},10.3.194.70
evt-mutexes-000145,2026-06-06T04:12:40+00:00,ENG-LAB-012,user019,teams.exe,mutex_created,Mutex,Local\OneDriveSync_{0b6c746e-b9a3-432c-a9cc-3f785020320d},10.2.33.55
evt-mutexes-000146,2026-06-06T05:36:40+00:00,ENG-LAB-050,user089,winword.exe,mutex_created,Mutex,Local\UpdaterLock_{5e3ffbd9-5d49-4930-8059-ddc5156f3015},10.2.223.125
evt-mutexes-000147,2026-06-06T06:35:13+00:00,ENG-LAB-020,user065,outlook.exe,mutex_created,Mutex,Session\OfficeCache_{5c719003-f186-4560-8a45-3de94fb5c34c},10.2.142.222
evt-mutexes-000148,2026-06-06T06:56:32+00:00,ENG-LAB-038,user091,chrome.exe,mutex_created,Mutex,Session\ConfigGuard_{37d5f60f-980f-4e62-907e-536d8e9f76f8},10.3.109.131
evt-mutexes-000149,2026-06-06T12:22:42+00:00,ENG-LAB-042,user095,winword.exe,mutex_created,Mutex,Session\TelemetrySync_{a8bf0b08-78c1-4a4d-a975-83e4795dde4d},10.1.83.250
evt-mutexes-000150,2026-06-06T12:47:10+00:00,ENG-LAB-021,user093,rundll32.exe,mutex_created,Mutex,Global\ConfigGuard_{1de943c3-9f07-4ad8-9bbb-389e808e1ebf},10.2.52.24
evt-mutexes-000151,2026-06-06T13:00:39+00:00,ENG-LAB-006,user008,powershell.exe,mutex_created,Mutex,Global\OneDriveSync_{d40a0a50-a232-4153-9c5b-f5654d2429d3},10.1.229.36
evt-mutexes-000152,2026-06-06T13:07:44+00:00,ENG-LAB-052,user007,svchost.exe,mutex_created,Mutex,Local\OneDriveSync_{6cf4ce8b-f78a-4580-a303-c058d16162db},10.3.84.68
evt-mutexes-000153,2026-06-06T13:43:29+00:00,ENG-LAB-047,user009,chrome.exe,mutex_created,Mutex,Session\LabAgent_{989a618d-b221-48d9-a154-3969144a58de},10.2.226.157
evt-mutexes-000154,2026-06-06T13:56:29+00:00,ENG-LAB-059,user083,reg.exe,mutex_created,Mutex,Local\BrowserSingleton_{29c6e932-354f-455e-a439-ee2bb3f015ee},10.0.98.103
evt-mutexes-000155,2026-06-06T15:49:00+00:00,ENG-LAB-003,user003,python.exe,mutex_created,Mutex,Local\LabAgent_{ba5e8942-4555-4d05-b74d-e4d70a1f49b7},10.0.37.138
evt-mutexes-000156,2026-06-06T16:47:07+00:00,ENG-LAB-003,user096,msedge.exe,mutex_created,Mutex,Local\InstallerMutex_{f54e14b1-bda7-43e9-9815-8924db170394},10.0.41.108
evt-mutexes-000157,2026-06-06T19:49:48+00:00,ENG-LAB-057,user057,powershell.exe,mutex_created,Mutex,Session\ConfigGuard_{249076b7-183b-4d10-82c3-6a55cd441d23},10.1.52.91
evt-mutexes-000158,2026-06-06T20:16:08+00:00,ENG-LAB-021,user085,python.exe,mutex_created,Mutex,Session\UpdaterLock_{a7319eab-d8b7-4179-97f1-e71dd9173300},10.1.62.117
evt-mutexes-000159,2026-06-06T20:16:46+00:00,ENG-LAB-042,user096,msedge.exe,mutex_created,Mutex,Local\InstallerMutex_{ccdc1d2b-babf-4e2a-ab4b-69952cdd60dc},10.2.250.5
evt-mutexes-000160,2026-06-06T20:32:42+00:00,ENG-LAB-032,user033,svchost.exe,mutex_created,Mutex,Local\ConfigGuard_{418cc2ea-cad8-47ed-9e89-6472d0de37f5},10.2.29.13
evt-mutexes-000161,2026-06-06T21:01:13+00:00,ENG-LAB-030,user034,chrome.exe,mutex_created,Mutex,Session\OneDriveSync_{9a101ffb-5dee-4870-b596-0c07244ea942},10.0.54.200
evt-mutexes-000162,2026-06-06T22:43:38+00:00,ENG-LAB-030,user088,powershell.exe,mutex_created,Mutex,Session\UpdaterLock_{015152bf-adf7-4d71-a1ee-d91607c94868},10.0.155.74
evt-mutexes-000163,2026-06-06T23:39:41+00:00,ENG-LAB-002,user005,svchost.exe,mutex_created,Mutex,Session\TelemetrySync_{7d292481-4ef1-4d6b-9768-4d3f1dc69a06},10.2.122.15
evt-mutexes-000164,2026-06-07T00:49:39+00:00,ENG-LAB-021,user004,chrome.exe,mutex_created,Mutex,Local\BrowserSingleton_{799dd22a-b679-4439-a28b-dafc4652122e},10.2.75.111
evt-mutexes-000165,2026-06-07T00:56:51+00:00,ENG-LAB-059,user092,msedge.exe,mutex_created,Mutex,Global\OneDriveSync_{67952d47-3a91-4a25-bfc5-56405484da41},10.1.216.153
evt-mutexes-000166,2026-06-07T03:27:55+00:00,ENG-LAB-006,user010,msedge.exe,mutex_created,Mutex,Local\InstallerMutex_{11d2c52d-04d7-4875-8fe4-ac7f0ac09e9f},10.2.171.82
evt-mutexes-000167,2026-06-07T03:37:17+00:00,ENG-LAB-038,user050,outlook.exe,mutex_created,Mutex,Local\TelemetrySync_{a9f83720-13dd-49d3-b2ec-0e1498992efc},10.3.239.222
evt-mutexes-000168,2026-06-07T04:15:35+00:00,ENG-LAB-035,user095,python.exe,mutex_created,Mutex,Session\TelemetrySync_{2bc37875-1d14-4a4e-b967-50e0456d4e3b},10.0.235.138
evt-mutexes-000169,2026-06-07T05:47:23+00:00,ENG-LAB-018,user085,outlook.exe,mutex_created,Mutex,Local\LabAgent_{e71ebd1f-41b2-489a-91eb-5151adc2dfec},10.3.202.227
evt-mutexes-000170,2026-06-07T06:52:19+00:00,ENG-LAB-013,user006,teams.exe,mutex_created,Mutex,Local\InstallerMutex_{06da6086-0598-46f7-b726-b8d9d0f8e87a},10.3.79.49
evt-mutexes-000171,2026-06-07T07:11:32+00:00,ENG-LAB-043,user006,teams.exe,mutex_created,Mutex,Local\OneDriveSync_{6cb182b0-82c7-4866-8240-3a57dbea4e14},10.2.226.157
evt-mutexes-000172,2026-06-07T07:32:05+00:00,ENG-LAB-048,user025,msedge.exe,mutex_created,Mutex,Global\UpdaterLock_{75c93c68-5683-4352-b9a5-eec4927d0076},10.3.127.224
evt-mutexes-000173,2026-06-07T07:44:27+00:00,ENG-LAB-011,user088,outlook.exe,mutex_created,Mutex,Local\BrowserSingleton_{21d2f538-3cc1-4da8-8eb5-51787644ae05},10.1.166.216
evt-mutexes-000174,2026-06-07T08:00:50+00:00,ENG-LAB-049,user085,outlook.exe,mutex_created,Mutex,Local\ConfigGuard_{14477830-eb57-47b6-a9b7-a9f7ea6b0a3b},10.3.99.184
evt-mutexes-000175,2026-06-07T09:32:49+00:00,ENG-LAB-008,user034,winword.exe,mutex_created,Mutex,Global\OfficeCache_{07acd7ee-7768-4659-a4b7-f8a70593d042},10.1.21.79
evt-mutexes-000176,2026-06-07T10:00:35+00:00,ENG-LAB-018,user078,msedge.exe,mutex_created,Mutex,Local\TelemetrySync_{b63a2523-792e-4406-89b5-45c5d37b71ac},10.1.85.105
evt-mutexes-000177,2026-06-07T10:10:56+00:00,ENG-LAB-040,user014,winword.exe,mutex_created,Mutex,Session\TelemetrySync_{7ccea4fb-cfb3-4f0d-af0f-73c5625fa19d},10.1.78.96
evt-mutexes-000178,2026-06-07T10:34:18+00:00,ENG-LAB-045,user025,python.exe,mutex_created,Mutex,Local\InstallerMutex_{51911bd6-6b39-46c3-921c-fcc233b83f10},10.1.126.191
evt-mutexes-000179,2026-06-07T11:09:11+00:00,ENG-LAB-015,user034,powershell.exe,mutex_created,Mutex,Local\UpdaterLock_{992dc2b9-987d-446a-aa33-0c56ef10c217},10.3.176.187
evt-mutexes-000180,2026-06-07T11:13:07+00:00,ENG-LAB-031,user018,msedge.exe,mutex_created,Mutex,Session\LabAgent_{8ac26148-56be-4823-b0e0-4297234a38b6},10.0.194.123
evt-mutexes-000181,2026-06-07T12:06:35+00:00,ENG-LAB-060,user064,chrome.exe,mutex_created,Mutex,Global\OfficeCache_{d317be4c-e33a-47d8-a909-380da7cdbaa0},10.1.55.98
evt-mutexes-000182,2026-06-07T12:46:11+00:00,ENG-LAB-018,user018,teams.exe,mutex_created,Mutex,Global\OfficeCache_{b2439856-a246-4f3b-8f3c-e503deb966d1},10.1.159.103
evt-mutexes-000183,2026-06-07T17:02:09+00:00,ENG-LAB-048,user089,powershell.exe,mutex_created,Mutex,Session\OneDriveSync_{e0f6a35a-de9e-483f-a5e8-71da92764404},10.0.127.50
evt-mutexes-000184,2026-06-07T17:04:16+00:00,ENG-LAB-045,user057,outlook.exe,mutex_created,Mutex,Global\OneDriveSync_{238969c0-2ec9-4758-889b-65eb64ad488c},10.2.29.13
evt-mutexes-000185,2026-06-07T18:09:12+00:00,ENG-LAB-035,user032,reg.exe,mutex_created,Mutex,Local\OfficeCache_{cbc9e730-8ec5-4597-bb09-c6f55c0519e6},10.2.135.207
evt-mutexes-000186,2026-06-07T18:23:31+00:00,ENG-LAB-022,user007,teams.exe,mutex_created,Mutex,Session\OneDriveSync_{a453b7cc-75e2-4609-944a-8fd8b0cf272e},10.2.63.185
evt-mutexes-000187,2026-06-07T19:26:23+00:00,ENG-LAB-028,user024,python.exe,mutex_created,Mutex,Session\OneDriveSync_{c940342b-d8e9-4418-acbb-2c5b7aa3f8f4},10.2.250.65
evt-mutexes-000188,2026-06-07T19:38:20+00:00,ENG-LAB-038,user003,teams.exe,mutex_created,Mutex,Local\InstallerMutex_{2fffa06f-b480-474e-8fec-be7ae9b98234},10.0.197.98
evt-mutexes-000189,2026-06-07T19:40:54+00:00,ENG-LAB-054,user028,powershell.exe,mutex_created,Mutex,Global\UpdaterLock_{6f289620-7613-4939-ac73-16ba8a0b4e83},10.3.84.68
evt-mutexes-000190,2026-06-07T19:47:25+00:00,ENG-LAB-031,user024,winword.exe,mutex_created,Mutex,Session\ConfigGuard_{910509c7-6fdd-46f3-a1fa-7a701b5e3710},10.2.238.114
evt-mutexes-000191,2026-06-07T20:13:14+00:00,ENG-LAB-045,user011,reg.exe,mutex_created,Mutex,Local\TelemetrySync_{d0f9a690-e182-4348-9f12-dfd8397cca5a},10.3.181.109
evt-mutexes-000192,2026-06-07T21:14:32+00:00,ENG-LAB-049,user016,winword.exe,mutex_created,Mutex,Session\ConfigGuard_{d6748641-80d2-4c06-800e-a076be5427b6},10.2.133.53
evt-mutexes-000193,2026-06-07T21:49:31+00:00,ENG-LAB-019,user009,outlook.exe,mutex_created,Mutex,Session\OneDriveSync_{4ac1762f-9989-4b41-9373-d8be87cde89e},10.1.110.246
evt-mutexes-000194,2026-06-07T23:52:53+00:00,ENG-LAB-058,user054,winword.exe,mutex_created,Mutex,Global\OneDriveSync_{070f4f46-d294-45ad-aba8-43b2f9f5472d},10.0.81.179
evt-mutexes-000195,2026-06-08T02:47:54+00:00,ENG-LAB-006,user082,msedge.exe,mutex_created,Mutex,Session\TelemetrySync_{b108d3c5-86f9-46c9-a016-a27854fcdbf5},10.0.117.151
evt-mutexes-000196,2026-06-08T02:54:33+00:00,ENG-LAB-059,user046,teams.exe,mutex_created,Mutex,Session\ConfigGuard_{f2e496b3-1e4a-44e2-83b6-84af496c01e6},10.3.35.251
evt-mutexes-000197,2026-06-08T05:05:17+00:00,ENG-LAB-013,user074,outlook.exe,mutex_created,Mutex,Global\ConfigGuard_{12512ca3-615a-4e19-8682-04bf6a2eb903},10.1.3.19
evt-mutexes-000198,2026-06-08T05:06:33+00:00,ENG-LAB-006,user078,winword.exe,mutex_created,Mutex,Local\ConfigGuard_{9835e8dd-1013-4699-b194-6592b0f6654e},10.3.239.222
evt-mutexes-000199,2026-06-08T07:46:27+00:00,ENG-LAB-051,user049,svchost.exe,mutex_created,Mutex,Global\OneDriveSync_{40dd07ba-9cb3-4eb4-8dda-6dc18c8002ff},10.3.214.138
evt-mutexes-000200,2026-06-08T07:48:49+00:00,ENG-LAB-047,user062,winword.exe,mutex_created,Mutex,Session\ConfigGuard_{0ffdd31a-68a7-4aba-9b55-c7508753e049},10.0.42.165
evt-mutexes-000201,2026-06-08T08:04:13+00:00,ENG-LAB-006,user012,chrome.exe,mutex_created,Mutex,Local\OneDriveSync_{7d5a1af7-9bf9-4781-bac1-db1ae4e6acbf},10.2.47.210
evt-mutexes-000202,2026-06-08T08:13:27+00:00,ENG-LAB-051,user024,svchost.exe,mutex_created,Mutex,Session\LabAgent_{ae0015f3-3053-40d6-8bab-d2ba6cf0107f},10.3.84.68
evt-mutexes-000203,2026-06-08T08:36:11+00:00,ENG-LAB-001,user052,svchost.exe,mutex_created,Mutex,Local\TelemetrySync_{656341a2-add4-46b4-b3c4-167ede3800a0},10.1.65.169
evt-mutexes-000204,2026-06-08T09:25:48+00:00,ENG-LAB-049,user100,reg.exe,mutex_created,Mutex,Session\ConfigGuard_{bd20ace3-acaf-4f78-be31-2cb2c4b9f196},10.3.214.138
evt-mutexes-000205,2026-06-08T10:37:50+00:00,ENG-LAB-035,user063,outlook.exe,mutex_created,Mutex,Session\InstallerMutex_{bf95ff24-1cbd-437c-ae0e-e2dc4821f1a3},10.1.75.7
evt-mutexes-000206,2026-06-08T10:39:20+00:00,ENG-LAB-036,user081,winword.exe,mutex_created,Mutex,Session\OfficeCache_{0e91b7fd-b1df-46d8-aeda-985628e1a958},10.0.59.225
evt-mutexes-000207,2026-06-08T11:25:19+00:00,ENG-LAB-023,user014,chrome.exe,mutex_created,Mutex,Local\UpdaterLock_{96696fe6-441d-4b04-90b4-dabfb2b63710},10.1.78.96
evt-mutexes-000208,2026-06-08T11:52:40+00:00,ENG-LAB-006,user047,svchost.exe,mutex_created,Mutex,Session\TelemetrySync_{1b02effb-ba68-430a-9acd-eb593af4f87d},10.1.159.103
evt-mutexes-000209,2026-06-08T12:00:59+00:00,ENG-LAB-049,user085,chrome.exe,mutex_created,Mutex,Global\OfficeCache_{f8ad7cc6-d7b6-4199-8292-512a218dd915},10.1.148.253
evt-mutexes-000210,2026-06-08T12:35:50+00:00,ENG-LAB-029,user090,outlook.exe,mutex_created,Mutex,Global\OneDriveSync_{42027f70-2f73-46d8-9215-ec2abd1833f9},10.3.194.174
evt-mutexes-000211,2026-06-08T14:07:38+00:00,ENG-LAB-007,user038,teams.exe,mutex_created,Mutex,Global\OneDriveSync_{9c1b74a7-6b81-4c25-8b7c-d4c954aa3d9a},10.3.1.253
evt-mutexes-000212,2026-06-08T15:51:37+00:00,ENG-LAB-039,user079,msedge.exe,mutex_created,Mutex,Session\BrowserSingleton_{2c8a2683-3b6f-42a2-9f53-398cc9324a17},10.3.214.138
evt-mutexes-000213,2026-06-08T18:13:51+00:00,ENG-LAB-056,user063,python.exe,mutex_created,Mutex,Local\LabAgent_{ae5c613e-edf8-4afd-8564-52e474591662},10.1.125.42
evt-mutexes-000214,2026-06-08T19:21:20+00:00,ENG-LAB-053,user031,svchost.exe,mutex_created,Mutex,Session\InstallerMutex_{d0048776-9d41-4075-b9db-6b09e4fe6e2d},10.2.238.114
evt-mutexes-000215,2026-06-08T19:59:41+00:00,ENG-LAB-010,user076,python.exe,mutex_created,Mutex,Session\InstallerMutex_{39e25153-6382-499c-9d83-3153fc91af2b},10.0.41.108
evt-mutexes-000216,2026-06-08T20:05:52+00:00,ENG-LAB-010,user035,winword.exe,mutex_created,Mutex,Session\TelemetrySync_{6f801b83-c358-4469-a0ba-7d8928af9a76},10.0.226.207
evt-mutexes-000217,2026-06-08T20:57:46+00:00,ENG-LAB-028,user028,teams.exe,mutex_created,Mutex,Global\LabAgent_{8ee5e67c-7c93-4e46-8a6d-dad31a27f200},10.1.0.154
evt-mutexes-000218,2026-06-08T21:23:30+00:00,ENG-LAB-040,user077,python.exe,mutex_created,Mutex,Global\UpdaterLock_{9d261c5d-d229-4201-bf0d-49e4aa2cc094},10.2.116.58
evt-mutexes-000219,2026-06-08T21:30:18+00:00,ENG-LAB-008,user002,rundll32.exe,mutex_created,Mutex,Session\TelemetrySync_{d6042158-ed90-46b2-b6b4-d8dc4e513f02},10.3.228.230
evt-mutexes-000220,2026-06-08T22:26:30+00:00,ENG-LAB-034,user085,powershell.exe,mutex_created,Mutex,Session\InstallerMutex_{6997565f-7718-4e8c-936b-37ac07f54186},10.3.61.64
evt-mutexes-000221,2026-06-09T00:58:34+00:00,ENG-LAB-046,user006,teams.exe,mutex_created,Mutex,Local\UpdaterLock_{c3e444db-ea0b-4394-9ffa-3436c0155e1a},10.0.117.211
evt-mutexes-000222,2026-06-09T01:10:51+00:00,ENG-LAB-006,user096,winword.exe,mutex_created,Mutex,Global\OneDriveSync_{4b5a3b3e-d8c4-4b0e-be76-1083d7fd34a2},10.3.128.249
evt-mutexes-000223,2026-06-09T01:17:53+00:00,ENG-LAB-048,user041,rundll32.exe,mutex_created,Mutex,Local\LabAgent_{d2132436-9426-4040-9a38-b4d50ef07e3e},10.1.130.12
evt-mutexes-000224,2026-06-09T01:41:57+00:00,ENG-LAB-057,user092,teams.exe,mutex_created,Mutex,Session\BrowserSingleton_{deb2b0a6-24a7-437d-af29-bd01e6480bef},10.3.69.222
evt-mutexes-000225,2026-06-09T03:08:04+00:00,ENG-LAB-040,user043,msedge.exe,mutex_created,Mutex,Global\BrowserSingleton_{d0f4d487-1611-4526-887a-a4acf531ed62},10.2.52.24
evt-mutexes-000226,2026-06-09T03:16:29+00:00,ENG-LAB-023,user055,rundll32.exe,mutex_created,Mutex,Local\LabAgent_{c9be0bf0-425d-4c4e-aeae-e2a369a9a1a7},10.0.57.20
evt-mutexes-000227,2026-06-09T03:43:47+00:00,ENG-LAB-021,user054,winword.exe,mutex_created,Mutex,Global\TelemetrySync_{a50618dc-47c7-4739-b4b7-af1f86fcce82},10.3.127.69
evt-mutexes-000228,2026-06-09T04:45:21+00:00,ENG-LAB-027,user084,svchost.exe,mutex_created,Mutex,Local\OfficeCache_{a463e42b-bdbf-412b-be43-0b44fb6ca33a},10.0.145.132
evt-mutexes-000229,2026-06-09T05:21:47+00:00,ENG-LAB-050,user076,python.exe,mutex_created,Mutex,Session\OfficeCache_{e3d648d9-7437-408e-8211-24473dd12341},10.1.32.87
evt-mutexes-000230,2026-06-09T05:48:21+00:00,ENG-LAB-013,user087,outlook.exe,mutex_created,Mutex,Global\OfficeCache_{00ba47aa-e5e4-454d-afc6-22e12866d75d},10.2.223.125
evt-mutexes-000231,2026-06-09T08:01:33+00:00,ENG-LAB-001,user086,reg.exe,mutex_created,Mutex,Local\OfficeCache_{b8f01850-c8fc-4536-b3d5-fab1d5df595b},10.3.25.143
evt-mutexes-000232,2026-06-09T08:42:51+00:00,ENG-LAB-032,user041,outlook.exe,mutex_created,Mutex,Local\InstallerMutex_{4782d116-60cb-4668-8b57-37923feb6eda},10.2.91.130
evt-mutexes-000233,2026-06-09T09:27:52+00:00,ENG-LAB-058,user069,chrome.exe,mutex_created,Mutex,Local\BrowserSingleton_{dcd87812-cef7-4345-b3e8-0380007b1ed5},10.2.52.24
evt-mutexes-000234,2026-06-09T10:32:36+00:00,ENG-LAB-024,user092,outlook.exe,mutex_created,Mutex,Global\OfficeCache_{561ec10f-89bf-414c-8309-686727be9c82},10.3.128.249
evt-mutexes-000235,2026-06-09T10:57:36+00:00,ENG-LAB-042,user022,powershell.exe,mutex_created,Mutex,Session\OneDriveSync_{95269fb0-e84d-4b6e-bcf7-56991d3ba3a8},10.1.243.116
evt-mutexes-000236,2026-06-09T11:18:36+00:00,ENG-LAB-025,user085,teams.exe,mutex_created,Mutex,Global\ConfigGuard_{5947b1e0-2fa2-4451-8544-044d7b5fe236},10.0.146.61
evt-mutexes-000237,2026-06-09T11:21:42+00:00,ENG-LAB-011,user068,teams.exe,mutex_created,Mutex,Global\OneDriveSync_{dbf3567e-5c02-49c6-a08f-6ab9d9a6c9ee},10.1.196.178
evt-mutexes-000238,2026-06-09T12:32:29+00:00,ENG-LAB-006,user093,winword.exe,mutex_created,Mutex,Global\OfficeCache_{e3662350-bddc-4c80-9ab5-047d0f806458},10.3.228.230
evt-mutexes-000239,2026-06-09T13:54:48+00:00,ENG-LAB-039,user093,python.exe,mutex_created,Mutex,Session\OfficeCache_{79a2f88f-c3a0-421f-95f3-fd704c21d4e1},10.3.194.70
evt-mutexes-000240,2026-06-09T14:06:49+00:00,ENG-LAB-013,user032,svchost.exe,mutex_created,Mutex,Local\UpdaterLock_{dba727e4-8c0b-495d-9f8c-7163d9245703},10.2.36.156
evt-mutexes-000241,2026-06-09T14:47:06+00:00,ENG-LAB-051,user016,powershell.exe,mutex_created,Mutex,Global\TelemetrySync_{cb10678e-b979-4a67-bafc-2ada3dce1b96},10.0.226.207
evt-mutexes-000242,2026-06-09T15:05:05+00:00,ENG-LAB-050,user091,svchost.exe,mutex_created,Mutex,Session\UpdaterLock_{6a4b8344-24d3-46bd-a935-608bd3f0e30d},10.0.42.165
evt-mutexes-000243,2026-06-09T15:46:29+00:00,ENG-LAB-020,user059,outlook.exe,mutex_created,Mutex,Local\OfficeCache_{b31fa03c-77f3-453f-9e0f-1f611536ab76},10.1.220.202
evt-mutexes-000244,2026-06-09T18:03:05+00:00,ENG-LAB-038,user092,reg.exe,mutex_created,Mutex,Session\ConfigGuard_{9fe6e3e5-03a7-4495-9b33-c3484592c204},10.3.93.13
evt-mutexes-000245,2026-06-09T18:04:28+00:00,ENG-LAB-003,user029,winword.exe,mutex_created,Mutex,Session\InstallerMutex_{73e0f1d4-2bce-4c71-96a3-d4672fb2e7fb},10.0.54.200
evt-mutexes-000246,2026-06-09T18:17:12+00:00,ENG-LAB-032,user014,svchost.exe,mutex_created,Mutex,Global\UpdaterLock_{37978db7-2e22-41e5-9f44-df768debeafa},10.2.65.50
evt-mutexes-000247,2026-06-09T18:56:27+00:00,ENG-LAB-026,user013,outlook.exe,mutex_created,Mutex,Local\LabAgent_{c9646f12-3142-4014-b86d-5494e280bd24},10.0.25.167
evt-mutexes-000248,2026-06-09T19:15:43+00:00,ENG-LAB-053,user062,chrome.exe,mutex_created,Mutex,Local\OfficeCache_{6d0ce694-f1a0-4aa8-8ada-e7fff6dced27},10.2.91.130
evt-mutexes-000249,2026-06-09T21:19:32+00:00,ENG-LAB-005,user023,powershell.exe,mutex_created,Mutex,Session\BrowserSingleton_{47c4eab8-234c-4ecd-9d16-5488a369da2d},10.3.208.85
evt-mutexes-000250,2026-06-09T21:20:04+00:00,ENG-LAB-035,user050,winword.exe,mutex_created,Mutex,Local\InstallerMutex_{b56a4f8f-d27d-4f14-a8a4-a5f9e5a6e779},10.3.1.253
evt-mutexes-000251,2026-06-09T22:58:23+00:00,ENG-LAB-049,user070,msedge.exe,mutex_created,Mutex,Global\InstallerMutex_{589d5bac-03ba-472d-b584-0f524bd3f5d7},10.0.169.160
evt-mutexes-000252,2026-06-09T23:03:35+00:00,ENG-LAB-053,user069,python.exe,mutex_created,Mutex,Global\OfficeCache_{ce7d7638-67f1-4a9d-8f58-0cc6d240a8b5},10.1.235.90
evt-mutexes-000253,2026-06-10T00:26:51+00:00,ENG-LAB-032,user007,python.exe,mutex_created,Mutex,Global\OfficeCache_{f661c652-6518-4b48-9256-b330ff01664f},10.0.41.108
evt-mutexes-000254,2026-06-10T00:37:31+00:00,ENG-LAB-020,user089,teams.exe,mutex_created,Mutex,Global\InstallerMutex_{d01c0da5-13cc-4551-a70e-122e0a9c4f11},10.1.249.57
evt-mutexes-000255,2026-06-10T00:41:20+00:00,ENG-LAB-001,user074,rundll32.exe,mutex_created,Mutex,Session\UpdaterLock_{7d3b0a57-be49-4df9-b3f7-3d561a6f6bc5},10.2.111.248
evt-mutexes-000256,2026-06-10T00:46:32+00:00,ENG-LAB-028,user066,svchost.exe,mutex_created,Mutex,Global\TelemetrySync_{b1f5fcb8-3967-402c-adfe-b1216778c133},10.0.49.169
evt-mutexes-000257,2026-06-10T01:26:32+00:00,ENG-LAB-013,user041,reg.exe,mutex_created,Mutex,Local\UpdaterLock_{ec153d48-afc5-4319-bbda-2db9a398adf2},10.0.146.61
evt-mutexes-000258,2026-06-10T02:03:54+00:00,ENG-LAB-005,user029,reg.exe,mutex_created,Mutex,Global\TelemetrySync_{c3c5cbeb-6987-4f08-83bc-4d5ce8caf96b},10.2.36.156
evt-mutexes-000259,2026-06-10T03:04:19+00:00,ENG-LAB-003,user030,python.exe,mutex_created,Mutex,Session\LabAgent_{fd6ada72-ea16-47e2-934b-290048cc8c5c},10.0.79.70
evt-mutexes-000260,2026-06-10T05:35:52+00:00,ENG-LAB-038,user097,chrome.exe,mutex_created,Mutex,Local\LabAgent_{821e3804-77b9-4d23-8195-7f7d15d65678},10.0.240.57
evt-mutexes-000261,2026-06-10T06:12:17+00:00,ENG-LAB-008,user088,python.exe,mutex_created,Mutex,Session\UpdaterLock_{4b84e319-39c0-4726-b45b-59317517a1f4},10.0.95.18
evt-mutexes-000262,2026-06-10T07:15:22+00:00,ENG-LAB-042,user018,rundll32.exe,mutex_created,Mutex,Local\UpdaterLock_{4eb43cea-d067-4d75-aba5-6a330ee56f56},10.2.171.82
evt-mutexes-000263,2026-06-10T08:07:22+00:00,ENG-LAB-023,user070,reg.exe,mutex_created,Mutex,Global\ConfigGuard_{8dfbb5b5-459c-4c84-8955-4e6090db0cff},10.3.135.238
evt-mutexes-000264,2026-06-10T08:55:19+00:00,ENG-LAB-048,user044,powershell.exe,mutex_created,Mutex,Session\BrowserSingleton_{0f44f2ea-d38d-4ba9-9e7b-6c0990ceebb2},10.2.126.216
